"Group","Gender","Age","Wind.Direction","Height","Distance","Angle","Offset","Score.1","Score.2"
"N","F",21,"E",63.6052039796486,54.9290975239783,16.6730155237019,69,53,42
"V","F",24,"N",61.0713177453727,22.2791196079098,83.1499358825386,39,66,51
"N","M",51,"N",63.5260480437428,69.1158061518462,22.2253676876426,46,59,73
"P","F",70,"S",29.1467146873474,34.8201856912976,10.2927055768669,25,63,40
"N","M",95,"S",35.2719496693462,20.169691895262,6.30108319222927,47,68,91
"P","F",33,"N",54.8749706214294,64.058271336761,69.8964771255851,18,70,24
"V","M",38,"S",34.9693432925269,85.7362597701342,31.3517471961677,62,80,76
"V","M",105,"S",52.5663147252053,60.0835045719692,71.4448465406895,33,77,2
"E","M",107,"S",31.1301328921691,27.4496987171199,81.7696345597506,42,15,55
"V","F",58,"E",47.7516337810084,22.7084357251752,6.96276448667049,32,88,54
"N","M",99,"N",31.8633875399828,23.5665010251491,82.8109769709408,69,53,75
"E","F",25,"N",42.0307712871581,28.1613201426629,8.42441255226731,60,65,92
"P","F",24,"N",58.7041103662923,94.9975689881938,46.0240215994418,22,50,22
"P","F",76,"S",36.3378920201212,80.7132391975575,61.9332576915622,28,37,43
"N","F",41,"N",60.7106908541173,86.6672268995678,32.0518162660301,77,57,9
"P","F",20,"N",32.8231506152079,77.1329392822889,63.9299026504159,21,73,67
"V","M",56,"N",35.7454633954912,29.1216462686474,81.3120789080858,43,78,89
"P","F",99,"N",43.9598197154701,68.0596240558763,21.766241826117,22,55,28
"N","F",82,"S",46.2156262537464,91.5672581808793,36.6540526971221,75,23,93
"E","M",37,"W",55.5341909527779,73.027205197722,24.0129588544369,46,26,57
"V","F",98,"W",41.6782343490049,64.7055078500383,20.3648656792939,40,62,26
"P","F",84,"S",52.5586581500247,77.5703935284444,26.3026170432568,27,58,23
"P","F",95,"N",48.9610913963988,31.8115916519843,9.43642077967525,23,42,73
"N","M",49,"E",56.1428127186373,94.2150197919547,40.913485083729,61,24,51
"N","F",55,"S",38.9281335948035,19.4438948196172,6.11398575827479,72,38,64
"E","M",52,"E",47.2554057259113,24.4420036546219,82.5787164084613,50,43,52
"P","F",90,"E",41.6540680229664,67.9330081318475,68.2881909422576,25,30,65
"P","M",81,"S",28,82.9582689481058,60.5510327965021,56,67,16
"V","M",89,"N",64.3872288903221,40.0597820662449,11.836701631546,61,85,88
"P","M",18,"W",58.060804804787,94.3418606987478,48.7633477151394,59,29,66
"E","M",53,"N",49.7153032999486,34.5839974340084,79.7752793133259,51,53,85
"N","M",107,"S",58.5829627215862,33.7153163587151,80.0241869688034,60,61,50
"N","M",75,"S",60.1020619384944,27.023262741424,8.11457272619009,58,48,0
"E","F",58,"S",41.7332868734375,86.9381773899928,57.7372073940933,61,60,27
"P","M",102,"W",51.8048025695607,75.7203451218544,64.661970846355,61,32,24
"N","M",82,"W",54.1580477766693,72.7318299026204,66.1273141205311,32,21,34
"E","M",96,"W",56.0664758430794,82.3757369784504,29.0787795558572,44,24,27
"P","M",31,"E",54.5027739293873,46.8620100705462,76.0444809682667,51,35,45
"P","M",94,"N",75,60.5496499797966,71.2679843232036,35,29,96
"P","F",21,"N",36.5739286597818,94.3699938977594,41.3121656700969,21,36,66
"V","M",106,"W",160.089419840602,60.0375601984196,71.4622144959867,67,72,22
"P","F",76,"W",54.9589207209647,79.7928522692327,27.5316585041583,22,27,37
"N","F",63,"E",64.3073771391064,61.8761574265346,19.2419555969536,73,20,56
"V","M",99,"E",29.2917857421562,68.157222705005,68.1917128711939,63,75,68
"N","F",67,"S",64.968914270401,91.1866179219886,53.7902014516294,74,49,32
"N","F",53,"E",31.5149544067681,26.7846879232213,81.9500506296754,76,61,53
"E","F",85,"N",32.2871374962851,79.5285105055621,27.3809821531177,63,44,78
"N","M",71,"E",59.808482510969,64.2579088555652,20.183839481324,59,35,59
"V","F",72,"S",42.7529194271192,44.8235499967157,13.3056945167482,33,76,34
"N","F",55,"N",40.6466690162197,72.192716580291,23.6190349049866,69,65,72
"N","F",89,"N",158.279500695644,85.7009312427876,58.6741133220494,69,26,18
"P","M",75,"W",53.4990170774981,58.7468862980436,71.9455427490175,65,44,37
"E","F",51,"E",36.1829825052992,86.588570933061,58.0087886191905,60,55,52
"P","M",104,"E",32.8717114394531,69.940827906028,67.4094498343766,53,35,70
"E","M",94,"E",62.3404274210334,89.8553983110771,34.8072558268905,38,52,66
"V","M",72,"S",64.0210220655426,93.3962896716564,39.2489821277559,70,86,35
"E","M",106,"N",33.8772492110729,68.2337308006272,21.8413000367582,56,45,46
"N","F",72,"N",46.3999821320176,94.36811358445,41.3070704974234,75,66,90
"P","F",78,"W",41.4636593880132,73.6657600699607,24.3194584548473,24,32,36
"V","M",38,"S",64.2958219898865,24.880243514473,82.4619157239795,57,88,27
"N","M",91,"N",45.7769347671419,64.8279672547612,20.4146251827478,68,45,56
"V","M",93,"W",60.561665485613,38.9745402036805,11.5110586024821,40,68,29
"N","M",58,"N",160.860574225197,24.6064826831943,7.46507830917835,36,42,78
"N","M",84,"N",63.3706046687439,16.8870914622715,84.5380597747862,56,58,21
"V","F",79,"E",44.9934641206637,60.597219509329,71.2498687580228,35,65,61
"V","M",42,"E",59.4415111644194,93.472856888001,39.3836967460811,65,87,49
"V","M",24,"E",55.80862607155,39.5889642856552,78.3049653097987,33,89,43
"V","M",77,"N",59.5826053414494,95.0208938204416,45.7629702426493,50,88,86
"E","M",75,"W",34.6708994777873,22.4088820532086,83.1159069016576,60,58,37
"P","M",96,"E",30.146372679621,19.5829797215396,83.8502304442227,39,28,67
"P","F",107,"W",55.1078626057133,18.1399307168431,5.78008942306042,15,46,21
"V","M",77,"N",35.1179926572368,40.4709167518712,11.9609070196748,33,70,84
"P","F",102,"E",55.1698086336255,67.4346219141755,21.4987753145397,23,63,69
"N","M",38,"E",31.2802727352828,65.3306629502899,20.6199519895017,63,56,48
"E","F",83,"W",55.8151167910546,61.6897083509525,70.8303277753294,64,65,33
"P","M",39,"N",80,92.8306489285666,51.6623585484922,46,58,20
"P","F",76,"S",30.682122531347,77.0948290868816,26.049975771457,23,37,65
"P","M",55,"N",70,78.6539789979603,63.1085731089115,62,49,98
"V","F",20,"N",36.5356201436371,87.4232190666796,57.3505311086774,42,76,81
"N","F",50,"N",29.9358602678403,87.0410894524616,32.3438469134271,71,26,43
"E","M",103,"N",39.7594855446368,40.0971912291827,11.847983840853,51,28,44
"P","F",46,"S",40.8604570254683,88.1100264077155,56.7813187651336,27,39,28
"N","M",105,"E",50.6376501629129,85.8199457356331,58.5867981985211,68,29,70
"N","M",87,"W",61.8791232025251,34.6278977530598,79.7626530192792,37,61,31
"E","F",66,"E",64.200603896752,94.9378169275776,43.502114340663,50,38,57
"N","F",39,"W",44.8770281532779,81.6788856450088,28.6469486914575,75,53,55
"E","M",43,"S",61.4214588841423,44.2778679034115,13.1339892372489,57,61,24
"V","M",109,"N",58.9305503470823,45.1787375755745,13.4179600328207,53,80,39
"V","F",21,"W",61.0899560553953,37.3840330214674,78.9605556428432,37,64,65
"P","M",67,"E",60.1738273911178,20.0449987606502,6.26887524500489,29,55,57
"V","F",61,"E",29.9927098220214,91.6029131098141,53.3031161502004,43,70,55
"N","M",53,"E",55.7761705042794,83.6363827370724,29.8913155682385,57,58,53
"E","F",71,"W",42.4143634112552,69.4361646500303,22.3664694093168,60,46,39
"P","F",18,"W",45.3567159473896,69.5216236669873,22.4042586609721,22,65,66
"E","F",69,"N",53.1587072573602,94.9121978523909,46.6601334139705,61,50,53
"E","F",44,"E",49.9594515850767,94.1387413034495,49.2690952122211,62,16,50
"E","M",105,"S",40.7929289601743,94.4516297940802,41.5406063944101,62,57,3
"V","M",48,"W",37.2215855522081,44.0107502225407,13.0502739362419,40,89,51
"E","F",29,"W",59.2999768871814,73.7718024393724,65.6292014196515,59,61,61
"V","F",21,"S",62.7777867130935,92.5116880638994,52.1250430680811,36,69,21
"P","M",62,"E",40.414121276699,66.0868648575825,20.9321230091155,64,70,56
"N","M",102,"S",33.7086935220286,62.6719630292517,70.4472147673368,50,63,8
"N","F",73,"N",32.6157295163721,39.2778845157622,78.3982381224632,72,43,17
"N","F",79,"W",64.9531764928252,87.7961577326745,32.9552150145173,73,24,35
"N","F",78,"W",51.9870633911341,69.2061538799091,22.265072632581,78,26,36
"N","M",81,"N",29.0198293533176,53.1654514489999,73.9428915455937,61,54,29
"N","M",67,"W",48.487905302085,86.3038563434314,58.2258411124349,47,54,41
"N","F",97,"S",36.5683234883472,93.9535360946732,40.3171292878687,76,53,88
"E","M",24,"N",48.0548347868025,80.7551143349424,28.0914899148047,44,46,9
"E","M",74,"S",61.5047679105774,91.9269713433211,52.9032001830637,40,52,79
"E","M",51,"N",47.2387328799814,70.0484328676908,67.3613806068897,36,18,47
"N","M",72,"S",52.1382003789768,44.7640280342851,13.2869200594723,37,29,48
"P","F",72,"N",51.7199360011145,73.6910740315706,65.6682974472642,22,43,50
"E","M",89,"N",46.6038147201762,54.1024519191553,73.6173192597926,64,50,46
"E","F",81,"E",64.2833460718393,56.2039376860761,72.873307056725,56,16,62
"P","F",65,"S",36.7019099025056,67.8609960207325,68.3190925978124,20,41,30
"V","M",24,"W",51.7646612077951,69.5052545106948,67.6029845327139,68,77,63
"V","F",103,"E",48.4832654744387,91.7084222090468,53.1750569306314,34,86,69
"V","F",20,"S",55.0071870973334,48.2739848877425,14.413723628968,34,63,33
"N","F",87,"E",37.7753844577819,18.6251518386319,5.90400323271751,74,48,64
"P","F",36,"W",64.6792033929378,28.7386628400708,8.58260383829474,26,53,57
"N","F",103,"W",45.9975202064961,94.0953491440973,49.3695557117462,77,65,23
"N","M",87,"W",51.8658438380808,94.2934544697709,48.8898471184075,38,23,31
"P","M",29,"S",21,94.5231489088799,48.2460779137909,66,54,99
"V","M",74,"N",31.2914195181802,81.0570952149492,28.2710402086377,40,68,75
"P","M",22,"S",37,76.5160743706806,25.7469869218767,40,35,52
"V","F",52,"E",59.8832432869822,74.9488704747076,65.0505010038614,43,85,52
"V","M",37,"W",53.5926348473877,62.4649615938061,70.5284305848181,72,66,57
"E","F",65,"N",63.2759044514969,69.4297054746461,67.6363842189312,50,66,18
"N","F",59,"N",44.8950596470386,93.7551392696246,50.0889305956662,73,63,59
"E","F",28,"S",36.4109558966011,90.4549969170201,35.413548015058,62,17,11
"N","F",106,"E",33.8386207409203,92.9231780693556,38.4780034795403,78,55,70
"V","F",18,"S",34.9367998158559,69.8360799968768,67.4561439268291,36,81,50
"N","M",102,"W",64.3078683353961,71.5546121068075,66.6773558780551,35,57,24
"V","F",61,"E",62.1659284932539,88.5238165566161,56.4246955700219,39,61,55
"N","F",73,"N",44.4782457072288,87.9495035527402,33.0832081101835,70,39,67
"E","F",60,"W",50.802091376856,90.7387987510425,54.2856892570853,61,31,45
"P","F",28,"N",42.388589553535,94.639846884421,47.8640988655388,22,30,48
"P","F",62,"W",49.5670422520489,37.7049476818788,78.8659275136888,16,55,44
"P","M",62,"W",61.510203926824,76.1441238918483,25.554755795747,51,55,44
"N","F",21,"N",43.6791410259902,15.9322916171858,5.22118443623185,75,61,7
"V","M",77,"N",63.6654734509066,76.9033574629021,64.0507965907454,39,65,53
"P","F",88,"W",36.394849030301,53.2597441045232,16.0897056758404,18,57,31
"P","M",46,"S",22,17.3660941303523,5.58327617123723,48,48,51
"N","M",41,"N",48.0451941145584,65.8878766630008,69.1504133865237,48,39,58
"E","F",100,"E",55.2010597046465,86.2239025874883,31.7138437367976,62,26,68
"E","M",19,"N",33.8941796747968,87.1203223209058,32.4066067487001,59,61,53
"N","F",55,"E",49.1598849603906,34.801964291537,79.7125440463424,78,52,53
"N","F",96,"N",29.7585345935076,75.9178778999806,64.5612484775484,76,31,47
"N","F",69,"W",61.7350175837055,95.0499644459229,44.9733338877559,73,28,41
"V","F",86,"E",55.5399493202567,23.2833075499861,7.11419990286231,45,88,64
"V","F",92,"E",40.1638369942084,82.0070314633291,28.8488585315645,42,75,66
"P","M",29,"S",28,35.1857384707565,10.398190356791,63,44,50
"V","M",75,"S",44.3164645489305,48.4673880046745,14.4770211167634,65,67,21
"P","F",73,"W",39.2564038587734,21.7858021436686,83.2790276408195,21,55,39
"V","F",74,"S",44.4746553357691,93.9377871606983,40.2836182527244,33,87,54
"N","F",78,"S",43.3638949990273,62.1952678850496,19.3661426566541,76,39,88
"E","F",107,"N",64.827891767025,69.8796149577123,22.5632511079311,59,43,55
"V","M",75,"N",63.8671332988888,47.3058276478619,14.0988115593791,69,75,26
"N","M",43,"S",47.5173165965825,95.0497674750437,44.9318054318428,65,35,11
"E","M",47,"S",47.8954999372363,52.3875932280071,15.7895885780454,37,50,72
"V","F",23,"E",48.1460187453777,53.3434314847259,16.1186674423516,33,88,43
"N","F",90,"N",55.1433310648426,91.9254536004889,52.9051203653216,77,39,74
"N","M",76,"E",39.2200540173799,94.9818048602436,46.1678624898195,56,31,60
"P","F",107,"S",34.2776085110381,77.3229147530226,63.8292778655887,28,31,82
"N","M",98,"W",61.7256804285571,88.3634830897727,33.435816578567,51,47,26
"V","M",58,"W",56.774110541679,95.0462512830366,45.2738144248724,65,75,46
"P","F",108,"S",50.4451648779213,63.5963873511307,70.0813128240407,26,40,73
"N","F",74,"N",39.7028839942068,45.0036350469448,13.3625649102032,69,62,30
"V","F",94,"S",40.5594713063911,92.6818897588413,38.1179795973003,42,84,96
"V","F",70,"E",39.8722840007395,91.368563975415,36.4192820526659,39,72,58
"P","F",29,"E",48.6567579535767,82.8345023169888,60.6304175779223,15,31,45
"N","M",110,"E",30.709033343941,94.6148297987949,47.9501532204449,58,64,72
"N","F",35,"N",53.8033301020041,18.0943247803904,84.2315371148288,78,64,69
"V","M",41,"E",32.9320856006816,94.4835239616629,48.3659353479743,42,78,49
"V","M",79,"N",40.9870093883947,89.7225386766589,55.3222684748471,31,69,68
"N","F",71,"S",61.8862727731466,73.6540384832807,24.3137913011014,74,37,55
"N","F",26,"E",37.748496234417,72.4116003000074,23.7216543406248,73,61,44
"V","F",109,"W",59.9550975877792,48.1885557899867,75.61419416219,37,90,21
"V","M",92,"E",52.7415528865531,51.4599987084297,74.5262599363923,43,88,66
"E","F",56,"S",52.9192910846323,93.7378515785834,50.1227891258895,64,29,74
"N","F",80,"W",47.6675267051905,78.1259362300384,63.3978606201708,72,66,35
"P","M",78,"N",62,95.0033289922703,44.0338632836938,55,55,77
"V","M",69,"E",38.5858854176477,50.5257883371004,74.8409824445844,42,77,58
"P","M",99,"E",51.7467448394746,23.5208256816954,7.17694504186511,42,29,68
"V","F",87,"E",29.4625893570483,94.6080235846815,42.0268655754626,40,79,64
"V","M",19,"N",49.792503008619,72.9988962705898,23.9994744211435,36,66,44
"P","F",32,"N",35.073468641378,48.7682876837993,14.5757621899247,27,52,21
"N","M",100,"E",60.1682013068348,93.0560420897313,51.3149947114289,67,52,68
"E","M",47,"W",45.2014340665191,92.135407371785,37.3650898784399,50,25,51
"P","F",87,"E",41.0833845362067,79.587467439098,62.5855239108205,22,59,64
"P","M",75,"S",25,89.0518017429064,34.0471937321126,49,25,21
"N","M",102,"S",49.4964778842404,79.9434475914039,27.6180827245116,42,32,62
"P","F",30,"E",34.7556318100542,94.2020598294908,49.1181067749858,29,53,45
"E","F",65,"E",41.8356380499899,41.206123200535,12.1841877140105,64,38,57
"P","F",25,"E",51.8854688322172,89.9772052950126,34.9274683371186,23,54,43
"N","M",57,"N",37.3093919474632,88.506477583585,33.5601377487183,48,33,77
"P","M",98,"W",59.0538831120357,63.6249163541798,19.9300643615425,45,70,26
"E","F",29,"W",63.222620123066,94.9401397752874,43.5177029669285,58,71,61
"E","M",36,"E",62.3538111578673,63.6621014068161,70.0550987198949,56,68,47
"N","M",47,"E",61.7780418759212,20.393884257109,6.35905908420682,55,67,51
"V","M",60,"N",44.4922901559621,93.7616976127851,50.0760267674923,45,75,56
"N","F",35,"N",36.9412491377443,57.8773242446265,17.7336560003459,76,67,96
"P","F",105,"S",35.2720478633419,94.8381905349036,42.9417994990945,26,55,82
"E","F",47,"E",47.1082603009418,65.8039809659802,69.1851272620261,56,15,51
"E","M",87,"W",55.7118210075423,95.0302523208846,45.6284533254802,46,25,31
"V","M",27,"E",55.1488225609064,95.049961875682,45.0276131555438,35,76,44
"P","F",38,"S",51.5872761812061,92.674741681843,38.1076008267701,28,26,47
"N","M",63,"W",55.8290057806298,63.9848760355836,69.9259398877621,33,44,43
"P","F",75,"E",36.0673301033676,88.5084887931926,56.438104044646,22,65,60
"V","M",47,"W",60.3400523159653,80.7458027138557,28.0859837494791,60,84,51
"P","F",100,"E",29.2736206240952,57.2374171215587,17.4999698624015,27,61,68
"E","M",60,"S",54.9666195828468,28.9314781108589,81.3644116930664,32,25,4
"P","M",28,"W",49.5274586305022,90.315369198178,54.7310131043196,53,64,61
"V","F",74,"W",53.2043675826862,70.9240162134449,23.0336694978178,42,69,38
"N","M",47,"S",47.4291423866525,26.8774617128033,8.07506579905748,59,25,16
"V","M",39,"N",37.9175535300747,94.4616655064787,41.5697390958667,59,75,42
"P","M",55,"N",80,88.128685672208,33.2345299050212,57,63,54
"N","F",104,"N",63.3365787938237,93.6163046606615,50.3548022173345,75,57,62
"V","M",62,"E",54.2524128854275,94.7258198090252,42.4537078291178,31,64,56
"E","M",65,"N",36.4665127685294,90.5084963580334,54.530481249094,41,35,72
"N","F",99,"E",47.9228961626068,33.9651317265089,10.0472123362124,72,60,68
"N","M",22,"E",63.0796304792166,34.4913370129167,10.1980854012072,60,38,42
"V","M",66,"E",61.3985080430284,94.9739838331351,43.7669860757887,70,67,57
"E","F",95,"S",32.7609060071409,70.8122434425212,22.9828446172178,62,35,64
"N","M",73,"S",36.2280893484131,50.4974876768472,15.1495352387428,56,33,35
"N","F",74,"N",49.265729890205,74.4247869704081,65.3102008998394,72,56,79
"E","F",58,"E",45.7262959517539,93.3154158685842,50.88996456936,60,15,54
"N","F",102,"N",29.523111869581,68.7804581754762,67.9214056394994,76,48,73
"V","M",95,"N",53.1731975981966,83.7209240633962,29.9473750218749,67,85,41
"N","M",89,"E",33.5825120080262,82.4422042691311,60.8794179558754,41,55,65
"V","F",90,"E",35.6803348846734,77.1921624379287,63.8985912501812,33,72,65
"E","M",22,"E",58.8417181158438,94.9797308181733,43.8145112246275,56,34,42
"N","F",97,"S",57.2675523767248,85.7668745118422,31.3741969130933,76,39,45
"V","F",27,"E",44.9567863373086,67.4481279608872,21.5045229718089,35,77,44
"N","F",48,"E",156.21795074176,78.4404431940981,63.226111382246,71,31,51
"N","F",78,"S",56.4062811229378,79.8114850284687,62.457671649754,71,39,50
"E","M",95,"W",39.960155104287,82.9132069565576,29.4200173020363,32,16,27
"P","F",103,"E",62.6249317452312,85.9369029103761,58.5004422813654,26,69,69
"E","F",66,"W",47.5882401373237,95.0147844261119,44.1607673279941,66,59,42
"V","F",38,"W",48.8984389165416,94.9965899752682,46.0335378535092,35,83,56
"P","M",58,"E",40.700550865382,32.8306364388503,80.2758737839758,39,50,54
"N","F",65,"S",54.1444723457098,41.5992466048771,12.3042041249573,74,58,73
"P","M",95,"E",35.9199805036187,78.3583747805904,63.2710838317871,68,67,67
"N","F",105,"E",38.6390423327684,43.3809330909314,12.8537507914007,72,21,70
"P","M",89,"E",29.413789447397,94.6632765862939,42.2189087979496,66,37,65
"N","F",105,"W",34.0259042251855,70.692962282005,22.9287346452475,72,27,23
"N","F",51,"W",51.6504728980362,93.0496130101733,51.3251671753824,71,59,49
"V","M",62,"N",35.9648052705452,94.2449934987141,40.9875032678246,46,61,86
"V","F",41,"E",59.6856364747509,88.7620169690954,33.7857385165989,42,88,49
"N","F",30,"S",37.8263219706714,93.6587067735329,39.7249772958457,69,46,27
"N","F",51,"S",43.2649073293433,30.0819848273724,81.0466406680644,69,44,96
"E","F",58,"S",29.2184189353138,17.4665518979891,84.391229506582,51,27,53
"P","F",61,"W",63.4210532819852,93.1350557683871,38.811390735209,26,36,45
